ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,doi,year,note
P_0000001651,0000001651,pdf,4,5,DSS -An MIS Manager's Perspective DSS Series Editor's Note,MIS Quarterly,"Sprague, Ralph H and Vierck, Robert K",lfoppiano/grobid:0.8.1,data/pdfs/5_4/Vierck1981.pdf,article,,,
P_0000001652,0000001652,pdf,3,18,,MIS Quarterly,"Watson, Richard",lfoppiano/grobid:0.8.1,data/pdfs/18_3/Watson1994.pdf,article,,,
P_0000001653,0000001653,pdf,2,42,WHEN SOCIAL MEDIA DELIVERS CUSTOMER SERVICE: DIFFERENTIAL CUSTOMER TREATMENT IN THE AIRLINE INDUSTRY 1,MIS Quarterly,"Gunarathne, Priyanga and Rui, Huaxia and Seidmann, Abraham",lfoppiano/grobid:0.8.1,data/pdfs/42_2/GunarathneRuiSeidmann2018.pdf,article,10.25300/MISQ/2018/14290,,
P_0000001654,0000001654,pdf,1,28,Weber/Editor's Comments,MIS Quarterly,"Personal, A. and Ihhhbhhhbhhi, View1",lfoppiano/grobid:0.8.1,data/pdfs/28_1/Weber2004a.pdf,article,,,
P_0000001655,0000001655,pdf,4,6,,MIS Quarterly,"Mcleod, Raymond and Donald, H. and Bender and Structured",lfoppiano/grobid:0.8.1,data/pdfs/6_4/McLeodBender1982.pdf,article,,,
P_0000001656,0000001656,pdf,4,13,Issues and Opinions Problems of Applying OLS / Path Analysis for Estimating Structural (Multi-Equation) Models,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/13_4/BordoloiLauer1989.pdf,article,,,
P_0000001657,0000001657,pdf,3,10,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/10_3/Anonymous1986.pdf,article,,,Correction
P_0000001658,0000001658,pdf,3,1,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/1_3/Anonymous1977.pdf,article,,,Contents
P_0000001659,0000001659,pdf,1,33,About the Author,MIS Quarterly,"Majchrzak, Ann and Te'eni, Dov",lfoppiano/grobid:0.8.1,data/pdfs/33_1/Teeni2009.pdf,article,,,
P_0000001660,0000001660,pdf,1,14,Issues and Opinions Issues and Opinions,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/14_1/FerrattShort1990.pdf,article,,,
P_0000001661,0000001661,pdf,4,6,Concept of Decision Support Systems as Viewed by Senior-Level,MIS Quarterly,"Alavi, Maryam",lfoppiano/grobid:0.8.1,data/pdfs/6_4/Alavi1982.pdf,article,,,
P_0000001662,0000001662,pdf,3,26,SPECIAL ISSUE ON REDEFININ ORGANIZATIONAL ROLES OF TECHNOLOGY IN THE INFORM,MIS Quarterly,"Zmud, Robert W",lfoppiano/grobid:0.8.1,data/pdfs/26_3/Zmud2002.pdf,article,,,
P_0000001663,0000001663,pdf,4,36,Editor's Comments Parting Thoughts on My Term of Office as EIC of MISQ (2008-2012),MIS Quarterly,"Straub, Detmar",lfoppiano/grobid:0.8.1,data/pdfs/36_4/Straub2012a.pdf,article,,,
P_0000001664,0000001664,pdf,2,28,v Ul^i LwlIV erraanoes,MIS Quarterly,"Bapna, Ravi and Goes, Paulo and Gupta, Alok and Janice, Yiwei Jin and Degross, I.",lfoppiano/grobid:0.8.1,data/pdfs/28_2/DeGross2004.pdf,article,,,
P_0000001665,0000001665,pdf,4,6,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/6_4/Anonymous1982.pdf,article,,,
P_0000001666,0000001666,pdf,3,19,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/19_3/Zmud1995a.pdf,article,,,
P_0000001667,0000001667,pdf,2,16,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/16_2/Huber1992.pdf,article,,,
P_0000001668,0000001668,pdf,2,23,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/23_2/Lee1999a.pdf,article,,,
P_0000001669,0000001669,pdf,4,25,EDITOR'S COMMENTS Research in Information Systems,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/25_4/Lee2001c.pdf,article,,,
P_0000001670,0000001670,pdf,1,33,Majchrzak/Comment: Where Is the Theory in Wikis? Comment: Where Is the Theory in Wikis?,MIS Quarterly,"Majchrzak, Ann",lfoppiano/grobid:0.8.1,data/pdfs/33_1/Majchrzak2009.pdf,article,,,
P_0000001672,0000001672,pdf,2,1,"Vice President, Finance",MIS Quarterly,"Phillips, William G and Multifoods, International and Dickson, Gary W",lfoppiano/grobid:0.8.1,data/pdfs/1_2/PhillipsKingDickson1977.pdf,article,,,
P_0000001673,0000001673,pdf,1,10,the Information Age,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/10_1/Mason1986.pdf,article,,,
P_0000001674,0000001674,pdf,4,12,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/12_4/Clarke1988.pdf,article,,,
P_0000001676,0000001676,pdf,1,11,Issues & Opinions,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/11_1/Withington1987.pdf,article,,,Correction
P_0000001677,0000001677,pdf,3,11,Instant Quality Control of Large Batch Processing Jobs,MIS Quarterly,"Zelek, Meir",lfoppiano/grobid:0.8.1,data/pdfs/11_3/AhituvZelek1987.pdf,article,,,
P_0000001678,0000001678,pdf,4,13,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/13_4/TaitVessey1989.pdf,article,,,
P_0000001679,0000001679,pdf,1,15,Issues and Opinions,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/15_1/EtezadiAmoliFarhoomand1991.pdf,article,,,
P_0000001680,0000001680,pdf,1,2,The Society for Management Information Systems,MIS Quarterly,"Kerwin, Kerwin and Kerwin and Kerwin, Walter T",lfoppiano/grobid:0.8.1,data/pdfs/2_1/KerwinHalbrecht1978.pdf,article,,,
P_0000001681,0000001681,pdf,3,1,,MIS Quarterly,"Spencer, William",lfoppiano/grobid:0.8.1,data/pdfs/1_3/SpencerHalbrecht1977.pdf,article,,,
P_0000001682,0000001682,pdf,1,16,Issues and Opinions Issues and Opinions Logic Programming as a Paradigm for Financial Modeling: Response to a Comment by McLintock and Berry,MIS Quarterly,"Minch, Robert P",lfoppiano/grobid:0.8.1,data/pdfs/16_1/Minch1992.pdf,article,,,
P_0000001683,0000001683,pdf,1,16,Issues and Opinions Issues and Opinions Logic Programming as a Paradigm for Financial Modeling,MIS Quarterly,"Comment, A. and Mclintock, A. J and Berry, R. H",lfoppiano/grobid:0.8.1,data/pdfs/16_1/McLintockBerry1992.pdf,article,,,
P_0000001684,0000001684,pdf,1,14,"Comments on ""Price and Value of Decision",MIS Quarterly,"Systems, Support",lfoppiano/grobid:0.8.1,data/pdfs/14_1/ToraskarJoglekar1990.pdf,article,,,
P_0000001685,0000001685,pdf,3,1,"Interview with: JOSEPH F. ABELY, JR.* Executive Vice-President and Chairman of the Finance Committee",MIS Quarterly,"Halbrecht, Herbert",lfoppiano/grobid:0.8.1,data/pdfs/1_3/AbelyHalbrecht1977.pdf,article,,,
P_0000001686,0000001686,pdf,2,18,Issues & Opinions: Myths About Reengineering Reengineering: Business Change of Mythic Proportions?,MIS Quarterly,"Davenport, Thomas H and Young, Ernst",lfoppiano/grobid:0.8.1,data/pdfs/18_2/DavenportStoddard1994.pdf,article,,,
P_0000001687,0000001687,pdf,2,1,,MIS Quarterly,"Mcdonald, Mcdonald Mcdonald and Mcdonald, R. E",lfoppiano/grobid:0.8.1,data/pdfs/1_2/McDonaldHalbrecht1977.pdf,article,,,
P_0000001688,0000001688,pdf,2,16,grammable User Models for Predictive,MIS Quarterly,"Robey, Daniel",lfoppiano/grobid:0.8.1,data/pdfs/16_2/Robey1992.pdf,article,,,
P_0000001689,0000001689,pdf,4,6,Empirical Study and,MIS Quarterly,"Kaiser, Kate M and Bostrom, Robert P and Personality",lfoppiano/grobid:0.8.1,data/pdfs/6_4/KaiserBostrom1982.pdf,article,,,
P_0000001690,0000001690,pdf,2,24,,MIS Quarterly,"Cooper, Randolph B",lfoppiano/grobid:0.8.1,data/pdfs/24_2/Cooper2000.pdf,article,,,
P_0000001691,0000001691,pdf,3,11,Issues & Opinions Comments on Bergeron,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/11_3/Weitzel1987.pdf,article,,,
P_0000001692,0000001692,pdf,1,9,Issues and Opinions Conflict at the Top Its Impact on the Organization,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/9_1/DooleyKanter1985.pdf,article,,,
P_0000001693,0000001693,pdf,2,8,Issues & Opinions,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/8_2/Senter1984.pdf,article,,,Correction
P_0000001694,0000001694,pdf,1,23,,MIS Quarterly,"Applegate, Lynda M and King, John L",lfoppiano/grobid:0.8.1,data/pdfs/23_1/ApplegateKing1999.pdf,article,,,
P_0000001695,0000001695,pdf,1,1,The Society for Management Information Systems,MIS Quarterly,"Dougherty, Dougherty and Dougherty and Dougherty, William and Mis",lfoppiano/grobid:0.8.1,data/pdfs/1_1/DoughertyHalbrecht1977.pdf,article,,,
P_0000001696,0000001696,pdf,1,12,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/12_1/Kugel1988.pdf,article,,,
P_0000001697,0000001697,pdf,4,6,,MIS Quarterly,"King, William R",lfoppiano/grobid:0.8.1,data/pdfs/6_4/King1982.pdf,article,,,
P_0000001698,0000001698,pdf,4,1,,MIS Quarterly,"Lorentzsen, Norman and Dickson, Gary W",lfoppiano/grobid:0.8.1,data/pdfs/1_4/LorentzsenDickson1977.pdf,article,,,
P_0000001699,0000001699,pdf,1,23,rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm rrnarnnrmm,MIS Quarterly,"Lee, Allen S",lfoppiano/grobid:0.8.1,data/pdfs/23_1/Lee1999d.pdf,article,,,
P_0000001700,0000001700,pdf,4,27,THE VALUE RELEVANCE OF ANNOUNCEMENTS OF TRANSFORMATIONAL INFORMATION TECHNOLOGY INVESTMENTS1,MIS Quarterly,"Dehning, Bruce and Richardson, Vernon J and Zmud, Robert W",lfoppiano/grobid:0.8.1,data/pdfs/27_4/DehningRichardsonZmud2003.pdf,article,,,
P_0000001701,0000001701,pdf,1,1,The Society for Management Information Systems,MIS Quarterly,"O'reilly, Anthony J F and Mis",lfoppiano/grobid:0.8.1,data/pdfs/1_1/Halbrecht1977.pdf,article,,,
P_0000001702,0000001702,pdf,4,16,Issues and Opinions: Unified Ethics Code Ethical Standards for Information Systems Professionals: A Case for a Unified Code,MIS Quarterly,"Oz, Effy",lfoppiano/grobid:0.8.1,data/pdfs/16_4/Oz1992.pdf,article,,,
P_0000001703,0000001703,pdf,3,1,,MIS Quarterly,"Tenenbaum, Dr Michael",lfoppiano/grobid:0.8.1,data/pdfs/1_3/TenenbaumHalbrecht1977.pdf,article,,,
P_0000001704,0000001704,pdf,4,12,Issues and Opinions,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/12_4/BenbasatGoldsteinMead1988.pdf,article,,,
P_0000001705,0000001705,pdf,1,25,EDITOR'S COMMENTS MIS Quarterly's Editorial Policies and Practices,MIS Quarterly,Mis,lfoppiano/grobid:0.8.1,data/pdfs/25_1/Lee2001.pdf,article,,,
P_0000001706,0000001706,pdf,1,2,,MIS Quarterly,"Ferguson, Ferguson and Ferguson, Ferguson Ferguson and Ferguson, F. E and Dickson, Gary W and Ferguson, F. E",lfoppiano/grobid:0.8.1,data/pdfs/2_1/FergusonDickson1978.pdf,article,,,
P_0000001707,0000001707,pdf,4,13,Factors Affecting the Policy for Distributing Computing Resources,MIS Quarterly,"Neumann, Seev and Zviran, Moshe",lfoppiano/grobid:0.8.1,data/pdfs/13_4/AhituvNeumannZviran1989.pdf,article,,,
P_0000001708,0000001708,pdf,1,15,End-User Computing,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/15_1/DollTorkzadeh1991.pdf,article,,,
P_0000001709,0000001709,pdf,2,10,Issues and Opinions What Will the Change of the Millenium Do to Our Data Processing Systems?,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/10_2/Pieptea1986.pdf,article,,,
P_0000001710,0000001710,pdf,1,35,,MIS Quarterly,"Riedl, Rene and Hubert, Marco and Kenning, Peter and Volu and Degross, Janice I",lfoppiano/grobid:0.8.1,data/pdfs/35_1/DeGross2011.pdf,article,,2010,
P_0000001711,0000001711,pdf,3,10,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/10_3/Anonymous1986a.pdf,article,,,Correction
P_0000001712,0000001712,pdf,1,14,People Are Different From Non-IS People,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/14_1/ImHartman1990.pdf,article,,,
P_0000001713,0000001713,pdf,2,11,Issues & Opinions,MIS Quarterly,"Theories, Behavioral",lfoppiano/grobid:0.8.1,data/pdfs/11_2/Lovata1987.pdf,article,,,
P_0000001715,0000001715,pdf,1,27,CIO LATERAL INFLUENCE BEHAVIORS: GAINING PEERS' COMMITMENT TO STRATEGIC INFORMATION SYSTEMS1,MIS Quarterly,"Huff, Sid L and Higgins, Christopher A",lfoppiano/grobid:0.8.1,data/pdfs/27_1/EnnsHuffHiggins2003.pdf,article,,,
P_0000001716,0000001716,pdf,1,23,RIGOR VS. RELEVANCE REVISITED: RESPONSE TO,MIS Quarterly,"And, Benbasat and Davenport, Thomas H and Lynne, M. and Peter, Markus and School, F. Drucker",lfoppiano/grobid:0.8.1,data/pdfs/23_1/DavenportMarkus1999.pdf,article,,,
P_0000001717,0000001717,pdf,1,23,,MIS Quarterly,"Applegate, Lynda M",lfoppiano/grobid:0.8.1,data/pdfs/23_1/Applegate1999.pdf,article,,,
P_0000001718,0000001718,pdf,2,16,"Issues and Opinions Issues and Opinions Hemispheric Specialization, Cognitive Differences, and Their Implications for the Design of Decision Support Systems",MIS Quarterly,"Rao, H. Raghav and Jacob, Varghese S and Lin, Frank",lfoppiano/grobid:0.8.1,data/pdfs/16_2/RaoJacobLin1992.pdf,article,,,
P_0000001719,0000001719,pdf,4,6,,MIS Quarterly,"Hamilton, Scott",lfoppiano/grobid:0.8.1,data/pdfs/6_4/HamiltonIves1982.pdf,article,,,
P_0000001720,0000001720,pdf,4,12,Issues and Opinions,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/12_4/Dutton1988.pdf,article,,,
P_0000001721,0000001721,pdf,4,1,,MIS Quarterly,"Stevens, Robert G and Columbus, Ohio",lfoppiano/grobid:0.8.1,data/pdfs/1_4/StevensHalbrecht1977.pdf,article,,,
P_0000001722,0000001722,pdf,1,13,,MIS Quarterly,"Jobber, David and Saunders, John and Hooley, Graham and Hatton-Smooker, Jon",lfoppiano/grobid:0.8.1,data/pdfs/13_1/JobberSaundersGildingEtAl1989.pdf,article,,1989,
P_0000001723,0000001723,pdf,4,30,"Editor's Comments: When Is Enough, Enough?",MIS Quarterly,"Gray, Peter and Carter, Pamela and Saunders, Carol",lfoppiano/grobid:0.7.1,data/pdfs/30_4/Saunders2006c.pdf,article,,,
P_0000001724,0000001724,pdf,2,1,The Society for Management Information Systems,MIS Quarterly,"Clark, Clark and Clark, Clark and Clark, Clark Clark and Clark, Cammeron and Mis and Clark, Cammeron and Clark, Cammeron",lfoppiano/grobid:0.8.1,data/pdfs/1_2/ClarkHalbrecht1977.pdf,article,,,
P_0000001725,0000001725,pdf,4,11,"Technology as a Management Challenge This reversal of technological bottlenecks requires that the management of application development, information control and data",MIS Quarterly,"Mis Quarterly, /. and December",lfoppiano/grobid:0.8.1,data/pdfs/11_4/LorinBallEloy1987.pdf,article,,,
P_0000001726,0000001726,pdf,4,39,STRIKE A HAPPY MEDIUM: THE EFFECT OF IT KNOWLEDGE ON VENTURE CAPITALISTS' OVERCONFIDENCE IN IT INVESTMENTS 1,MIS Quarterly,"Singh, Harpreet and Aggarwal, Rohit and Cojuharenco, Irina",lfoppiano/grobid:0.8.1,data/pdfs/39_4/SinghAggarwalCojuharenco2015.pdf,article,,,
P_0000001727,0000001727,pdf,3,46,"SOCIAL INFLUENCE, COMPETITION, AND FREE RIDING: EXAMINING SELLER INTERACTIONS WITHIN AN ONLINE SOCIAL NETWORK 1",MIS Quarterly,"Huang, He and Huang, Yan and Yan, Zhijun and Zhang, Han",lfoppiano/grobid:0.8.1,data/pdfs/46_3/HuangHuangYanEtAl2022.pdf,article,10.25300/MISQ/2022/15548,,
P_0000001728,0000001728,pdf,4,40,EDITOR'S COMMENTS Celebrating 40 Years of MIS Quarterly: MISQ's History and Future Through the Lenses of its Editors-in-Chief,MIS Quarterly,"Rai, Arun",lfoppiano/grobid:0.8.1,data/pdfs/40_4/Rai2016a.pdf,article,,,
P_0000001729,0000001729,pdf,3,23,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/23_3/Lee1999b.pdf,article,,,
P_0000001730,0000001730,pdf,4,21,Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/21_4/Zmud1997c.pdf,article,,,
P_0000001731,0000001731,pdf,3,46,A THEORY OF MULTI-REALIZATION OF IT VALUE: TOWARD CONSTRUCT CLARITY IN THE CO-DEVELOPMENT OF LARGE PLATFORMS 1,MIS Quarterly,"Flak, Leif Skiftenes and Solli-Saether, Hans and Detmar, William and Straub",lfoppiano/grobid:0.8.1,data/pdfs/46_3/FlakSolliSaetherDetmarEtAl2022.pdf,article,10.25300/MISQ/2022/14492,,
P_0000001732,0000001732,pdf,3,46,COMPETING WITH THE SHARING ECONOMY: INCUMBENTS' REACTION ON REVIEW MANIPULATION 1,MIS Quarterly,"Nie, Cheng and Zheng, Eric and Sarkar, Sumit",lfoppiano/grobid:0.8.1,data/pdfs/46_3/NieZhengSarkar2022.pdf,article,10.25300/MISQ/2022/15666,,
P_0000001733,0000001733,pdf,3,46,ADVERSE SELECTION IN B2B SECONDARY MARKET ONLINE AUCTIONS FOR IT EQUIPMENT: AN EMPIRICAL ANALYSIS 1,MIS Quarterly,"Alhauli, Abdullah and Elmaghraby, Wedad J and Gopal, Anandasivam",lfoppiano/grobid:0.8.1,data/pdfs/46_3/AlhauliElmaghrabyGopal2022.pdf,article,10.25300/MISQ/2022/16305,,
P_0000001734,0000001734,pdf,3,46,WHEN IT CREATES LEGAL VULNERABILITY: NOT JUST OVERUTILIZATION BUT UNDERPROVISIONING OF HEALTH CARE COULD BE A CONSEQUENCE 1,MIS Quarterly,"Kim, Yeongin and Ayvaci, Mehmet U S and Raghunathan, Srinivasan and Ayer, Turgay",lfoppiano/grobid:0.8.1,data/pdfs/46_3/KimAyvaciRaghunathanEtAl2022.pdf,article,10.25300/MISQ/2022/16199,,
P_0000001735,0000001735,pdf,1,21,Editor's Comments Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/21_1/Zmud1997.pdf,article,,,
P_0000001736,0000001736,pdf,3,46,PEER-TO-PEER LOAN FRAUD DETECTION: CONSTRUCTING FEATURES FROM TRANSACTION DATA 1,MIS Quarterly,"Xu, Jennifer J and Chen, Dongyu and Chau, Michael and Li, Liting and Zheng, Haichao",lfoppiano/grobid:0.8.1,data/pdfs/46_3/XuChenChauEtAl2022.pdf,article,10.25300/MISQ/2022/16103,,
P_0000001737,0000001737,pdf,3,46,NOVELTY AND THE STRUCTURE OF DESIGN LANDSCAPES: A RELATIONAL VIEW OF ONLINE INNOVATION COMMUNITIES 1,MIS Quarterly,"Kyriakou, Harris and Nickerson, Jeffrey V and Majchrzak, Ann",lfoppiano/grobid:0.8.1,data/pdfs/46_3/KyriakouNickersonMajchrzak2022.pdf,article,10.25300/MISQ/2022/15059,,
P_0000001738,0000001738,pdf,3,46,PLATFORM COMPATIBILITY AND DEVELOPER MULTIHOMING: A TRADE-OFF PERSPECTIVE 1,MIS Quarterly,"Tian, Jing and Zhao, Xia and Xue, Ling",lfoppiano/grobid:0.8.1,data/pdfs/46_3/TianZhaoXue2022.pdf,article,10.25300/MISQ/2022/16369,,
P_0000001739,0000001739,pdf,3,25,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/25_3/Lee2001b.pdf,article,,,
P_0000001740,0000001740,pdf,2,20,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/20_2/Zmud1996a.pdf,article,,,
P_0000001741,0000001741,pdf,1,11,,MIS Quarterly,"Brancheau, James C and Coordinator, Research and Wetherbe, James C",lfoppiano/grobid:0.8.1,data/pdfs/11_1/BrancheauWetherbe1987.pdf,article,,,
P_0000001742,0000001742,pdf,3,46,INFRASTRUCTURE AS A HOME FOR A PERSON: A PHENOMENOLOGICAL INTERPRETATION OF STAR AND RUHLEDER'S RELATIONAL VIEW 1,MIS Quarterly,"Reimers, Kai and Schellhammer, Stefan and Johnston, Robert B",lfoppiano/grobid:0.8.1,data/pdfs/46_3/ReimersSchellhammerJohnston2022.pdf,article,10.25300/MISQ/2022/15622,,
P_0000001743,0000001743,pdf,3,46,DESIGNING DIGITAL MARKET OFFERINGS: HOW DIGITAL VENTURES NAVIGATE THE TENSION BETWEEN GENERATIVE DIGITAL TECHNOLOGY AND THE CURRENT ENVIRONMENT 1,MIS Quarterly,"Lehmann, Julian and Recker, Jan and Yoo, Youngjin and Rosenkranz, Christoph",lfoppiano/grobid:0.8.1,data/pdfs/46_3/LehmannReckerYooEtAl2022.pdf,article,10.25300/MISQ/2022/16026,,
P_0000001744,0000001744,pdf,2,21,,MIS Quarterly,"Ives, Blake",lfoppiano/grobid:0.8.1,data/pdfs/21_2/Ives1997.pdf,article,,,
P_0000001746,0000001746,pdf,3,46,EXPLAINING DATA-DRIVEN DECISIONS MADE BY AI SYSTEMS: THE COUNTERFACTUAL APPROACH 1,MIS Quarterly,"Fernández-Loría, Carlos and Provost, Foster and Han, Xintian",lfoppiano/grobid:0.8.1,data/pdfs/46_3/FernandezLoriaProvostHan2022.pdf,article,10.25300/MISQ/2022/16749,,
P_0000001747,0000001747,pdf,1,19,Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/19_1/Zmud1995.pdf,article,,,
P_0000001748,0000001748,pdf,3,46,"ONLINE REVIEWS AND INFORMATION OVERLOAD: THE ROLE OF SELECTIVE, PARSIMONIOUS, AND CONCORDANT TOP REVIEWS 1",MIS Quarterly,"Jabr, Wael and Rahman, Mohammad Saifur",lfoppiano/grobid:0.8.1,data/pdfs/46_3/JabrRahman2022.pdf,article,10.25300/MISQ/2022/16169,,
P_0000001749,0000001749,pdf,4,19,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/19_4/Zmud1995b.pdf,article,,,
P_0000001750,0000001750,pdf,2,25,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/25_2/Lee2001a.pdf,article,,,
P_0000001751,0000001751,pdf,3,46,DISCURSIVE FIELDS AND THE DIVERSITY-COHERENCE PARADOX: AN ECOLOGICAL PERSPECTIVE ON THE BLOCKCHAIN COMMUNITY DISCOURSE 1,MIS Quarterly,"Miranda, Shaila M and Wang, David and Tian, Annie",lfoppiano/grobid:0.8.1,data/pdfs/46_3/MirandaWangTian2022.pdf,article,10.25300/MISQ/2022/15736,,
P_0000001752,0000001752,pdf,3,46,SEEING IS BELIEVING? HOW INCLUDING A VIDEO IN FAKE NEWS INFLUENCES USERS' REPORTING OF FAKE NEWS TO SOCIAL MEDIA PLATFORMS 1,MIS Quarterly,"Wang, Ada and Pang, Min-Seok and Pavlou, Paul A",lfoppiano/grobid:0.8.1,data/pdfs/46_3/WangPangPavlou2022.pdf,article,10.25300/MISQ/2022/16296,,
P_0000001753,0000001753,pdf,4,20,Editor's Comments Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/20_4/Zmud1996c.pdf,article,,,Contents
P_0000001754,0000001754,pdf,4,23,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/23_4/Lee1999c.pdf,article,,,
P_0000001755,0000001755,pdf,3,46,DO SECURITY FEAR APPEALS WORK WHEN THEY INTERRUPT TASKS? A MULTI-METHOD EXAMINATION OF PASSWORD STRENGTH 1,MIS Quarterly,"Vance, Anthony and Eargle, David and Eggett, Dennis and Straub, Detmar W and Ouimet, Kirk",lfoppiano/grobid:0.8.1,data/pdfs/46_3/VanceEargleEggettEtAl2022.pdf,article,10.25300/MISQ/2022/15511,,
P_0000001756,0000001756,pdf,3,20,Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/20_3/Ives1996.pdf,article,,,Contents
P_0000001757,0000001757,pdf,4,22,Editor's Comments Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/22_4/Zmud1998c.pdf,article,,,
P_0000001758,0000001758,pdf,1,20,Editor's Comments,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/20_1/Zmud1996.pdf,article,,,
P_0000001759,0000001759,pdf,3,46,TECHNOLOGICAL ENTITLEMENT: IT'S MY TECHNOLOGY AND I'LL (AB)USE IT HOW I WANT TO 1,MIS Quarterly,"Amo, Laura C and Grijalva, Emily and Herath, Tejaswini and Lemoine, G. James and Rao, H. Raghav",lfoppiano/grobid:0.8.1,data/pdfs/46_3/AmoGrijalvaHerathEtAl2022.pdf,article,10.25300/MISQ/2022/15499,,
P_0000001761,0000001761,pdf,3,46,WHAT MAKES ONE INTRINSICALLY INTERESTED IN IT? AN EXPLORATORY STUDY ON INFLUENCES OF AUTISTIC TENDENCY AND GENDER IN THE U.S. AND INDIA 1,MIS Quarterly,"Jia, Ronnie and Steelman, Zachary R and Jia, Heather H",lfoppiano/grobid:0.8.1,data/pdfs/46_3/JiaSteelmanJia2022.pdf,article,10.25300/MISQ/2022/16362,,
P_0000001762,0000001762,pdf,3,46,WEARABLE SENSOR-BASED CHRONIC CONDITION SEVERITY ASSESSMENT: AN ADVERSARIAL ATTENTION-BASED DEEP MULTISOURCE MULTITASK LEARNING APPROACH 1,MIS Quarterly,"Yu, Shuo and Chai, Yidong and Chen, Hsinchun and Sherman, Scott J and Brown, Randall A",lfoppiano/grobid:0.8.1,data/pdfs/46_3/YuChaiChenEtAl2022.pdf,article,10.25300/MISQ/2022/15763,,
P_0000001763,0000001763,pdf,3,46,THE IMPACT OF IT DECISION-MAKING AUTHORITY ON IT PROJECT PERFORMANCE IN THE U.S. FEDERAL GOVERNMENT 1,MIS Quarterly,"Pang, Min-Seok and Lee, Gwanhoo",lfoppiano/grobid:0.8.1,data/pdfs/46_3/PangLee2022.pdf,article,10.25300/MISQ/2022/16898,,
P_0000001764,0000001764,pdf,3,46,ENTERPRISE SYSTEMS AND M&A OUTCOMES FOR ACQUIRERS AND TARGETS 1,MIS Quarterly,"Cao, Chengxin and Ray, Gautam and Subramani, Mani and Gupta, Alok",lfoppiano/grobid:0.8.1,data/pdfs/46_3/CaoRaySubramaniEtAl2022.pdf,article,10.25300/MISQ/2022/15594,,
P_0000001765,0000001765,pdf,3,46,EDITOR'S COMMENTS RESEARCH ARTICLE,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/46_3/MithasXueHuangEtAl2022.pdf,article,,,
P_0000001766,0000001766,pdf,4,30,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/30_4/Saunders2006c.pdf,article,,,
