package,time,dataset,TP,FP,FN,TN,false_positive_rate,specificity,sensitivity,precision,f1,runtime
bib-dedupe,2023-12-24 12:16,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:07
asreview,2023-12-24 12:16,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 12:17,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:12
asreview,2023-12-24 12:17,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 12:23,srsr,16851,0,111,36027,0.0,1.0,0.9934559603820304,1.0,0.996717238931772,0:04:36
bib-dedupe,2023-12-24 12:29,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:46
asreview,2023-12-24 12:29,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 12:30,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:09
asreview,2023-12-24 12:30,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 12:30,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:14
asreview,2023-12-24 12:30,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 12:36,srsr,16843,0,119,36027,0.0,1.0,0.9929843178870416,1.0,0.9964798106788936,0:04:56
bib-dedupe,2023-12-24 12:38,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:45
asreview,2023-12-24 12:38,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 12:38,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:08
asreview,2023-12-24 12:38,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 12:39,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:14
asreview,2023-12-24 12:39,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 12:45,srsr,16844,0,118,36027,0.0,1.0,0.9930432731989152,1.0,0.996509495355854,0:04:44
asreview,2023-12-24 13:00,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 13:10,depression,10033,0,119,69720,0.0,1.0,0.98827817178881,1.0,0.9941045330691108,0:07:39
asreview,2023-12-24 13:41,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 13:41,neuroimaging,1289,0,10,2139,0.0,1.0,0.9923017705927636,1.0,0.9961360123647603,0:00:17
asreview,2023-12-24 13:41,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 13:41,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-24 13:41,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 13:41,haematology,116,1,18,1278,0.0007818608287724,0.9992181391712276,0.8656716417910447,0.9914529914529916,0.9243027888446216,0:00:10
asreview,2023-12-24 13:41,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 13:42,cardiac,3506,0,22,5419,0.0,1.0,0.9937641723356008,1.0,0.9968723343758884,0:00:46
asreview,2023-12-24 13:43,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 13:43,cytology_screening,763,2,7,1084,0.001841620626151,0.998158379373849,0.990909090909091,0.9973856209150328,0.9941368078175896,0:00:07
asreview,2023-12-24 13:43,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-24 15:02,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:38
asreview,2023-12-24 15:02,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 15:02,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:06
asreview,2023-12-24 15:02,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 15:03,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:10
asreview,2023-12-24 15:03,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 15:08,srsr,16844,0,118,36027,0.0,1.0,0.9930432731989152,1.0,0.996509495355854,0:04:18
asreview,2023-12-24 15:23,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 15:33,depression,10033,0,119,69720,0.0,1.0,0.98827817178881,1.0,0.9941045330691108,0:07:49
asreview,2023-12-24 16:04,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 16:05,neuroimaging,1289,0,10,2139,0.0,1.0,0.9923017705927636,1.0,0.9961360123647603,0:00:18
asreview,2023-12-24 16:05,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 16:05,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-24 16:05,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 16:05,haematology,116,1,18,1278,0.0007818608287724,0.9992181391712276,0.8656716417910447,0.9914529914529916,0.9243027888446216,0:00:10
asreview,2023-12-24 16:05,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 16:06,cardiac,3506,0,22,5419,0.0,1.0,0.9937641723356008,1.0,0.9968723343758884,0:00:47
asreview,2023-12-24 16:07,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 16:07,cytology_screening,764,1,8,1083,0.0009225092250922,0.9990774907749076,0.9896373056994818,0.9986928104575163,0.9941444372153546,0:00:07
asreview,2023-12-24 16:07,cytology_screening,753,13,19,1071,0.0119926199261992,0.9880073800738008,0.9753886010362696,0.9830287206266318,0.9791937581274384,0:00:00
bib-dedupe,2023-12-24 16:13,digital_work,361,0,2,6783,0.0,1.0,0.9944903581267218,1.0,0.9972375690607734,0:00:39
asreview,2023-12-24 16:13,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 16:13,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:07
asreview,2023-12-24 16:13,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 16:14,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:11
asreview,2023-12-24 16:14,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 16:19,srsr,16844,0,118,36027,0.0,1.0,0.9930432731989152,1.0,0.996509495355854,0:04:26
asreview,2023-12-24 16:34,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 16:45,depression,10026,0,126,69720,0.0,1.0,0.9875886524822696,1.0,0.9937555753791256,0:08:05
bib-dedupe,2023-12-24 16:47,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:43
asreview,2023-12-24 16:48,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 16:48,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:07
asreview,2023-12-24 16:48,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 16:48,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:12
asreview,2023-12-24 16:48,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 16:54,srsr,16852,0,110,36027,0.0,1.0,0.993514915693904,1.0,0.9967469095640858,0:04:28
asreview,2023-12-24 17:09,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 17:19,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:55
asreview,2023-12-24 17:50,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 17:50,neuroimaging,1290,0,9,2139,0.0,1.0,0.9930715935334872,1.0,0.996523754345307,0:00:18
asreview,2023-12-24 17:50,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 17:50,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:08
asreview,2023-12-24 17:50,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 17:51,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:10
asreview,2023-12-24 17:51,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 17:51,cardiac,3504,0,24,5419,0.0,1.0,0.9931972789115646,1.0,0.9965870307167236,0:00:44
asreview,2023-12-24 17:52,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 17:52,cytology_screening,763,0,9,1084,0.0,1.0,0.9883419689119172,1.0,0.9941368078175896,0:00:07
asreview,2023-12-24 17:52,cytology_screening,753,13,19,1071,0.0119926199261992,0.9880073800738008,0.9753886010362696,0.9830287206266318,0.9791937581274384,0:00:00
bib-dedupe,2023-12-24 18:59,cytology_screening,763,0,8,1085,0.0,1.0,0.9896238651102464,1.0,0.9947848761408083,0:00:06
asreview,2023-12-24 18:59,cytology_screening,753,13,18,1072,0.0119815668202764,0.9880184331797236,0.9766536964980544,0.9830287206266318,0.9798308392973324,0:00:00
bib-dedupe,2023-12-24 19:05,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:39
asreview,2023-12-24 19:05,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 19:06,diabetes,1261,0,0,584,0.0,1.0,1.0,1.0,1.0,0:00:06
asreview,2023-12-24 19:06,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 19:06,respiratory,406,0,30,1552,0.0,1.0,0.9311926605504588,1.0,0.9643705463182898,0:00:11
asreview,2023-12-24 19:06,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 19:11,srsr,16853,1,109,36026,2.775696005773448e-05,0.9999722430399424,0.9935738710057777,0.9999406669039992,0.9967471019635676,0:04:20
asreview,2023-12-24 19:27,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 19:37,depression,10044,0,108,69720,0.0,1.0,0.9893617021276596,1.0,0.9946524064171124,0:07:55
asreview,2023-12-24 20:10,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 20:11,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:18
asreview,2023-12-24 20:11,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 20:11,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:08
asreview,2023-12-24 20:11,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 20:11,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:10
asreview,2023-12-24 20:11,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 20:12,cardiac,3504,0,24,5419,0.0,1.0,0.9931972789115646,1.0,0.9965870307167236,0:00:46
asreview,2023-12-24 20:13,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 20:13,cytology_screening,763,0,8,1085,0.0,1.0,0.9896238651102464,1.0,0.9947848761408083,0:00:07
asreview,2023-12-24 20:13,cytology_screening,753,13,18,1072,0.0119815668202764,0.9880184331797236,0.9766536964980544,0.9830287206266318,0.9798308392973324,0:00:00
bib-dedupe,2023-12-24 20:50,digital_work,362,1,1,6782,0.0001474273920094,0.9998525726079904,0.9972451790633609,0.9972451790633609,0.9972451790633609,0:00:40
asreview,2023-12-24 20:51,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 20:51,diabetes,1261,0,0,584,0.0,1.0,1.0,1.0,1.0,0:00:07
asreview,2023-12-24 20:51,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 20:51,respiratory,408,0,28,1552,0.0,1.0,0.9357798165137616,1.0,0.966824644549763,0:00:11
asreview,2023-12-24 20:51,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 20:54,digital_work,363,0,1,6782,0.0,1.0,0.9972527472527472,1.0,0.998624484181568,0:00:50
asreview,2023-12-24 20:55,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-24 20:55,diabetes,1261,0,0,584,0.0,1.0,1.0,1.0,1.0,0:00:08
asreview,2023-12-24 20:55,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 20:55,respiratory,408,0,28,1552,0.0,1.0,0.9357798165137616,1.0,0.966824644549763,0:00:13
asreview,2023-12-24 20:55,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 21:01,srsr,16879,5,84,36021,0.0001387886526397,0.9998612113473604,0.995048045746625,0.99970386164416,0.9973705202824474,0:04:45
asreview,2023-12-24 21:17,srsr,16056,1774,907,34252,0.0492422139565869,0.9507577860434132,0.94653068443082,0.9005047672462142,0.9229442703992182,0:00:02
bib-dedupe,2023-12-24 21:27,depression,10047,2,105,69718,2.868617326448652e-05,0.9999713138267357,0.9896572104018913,0.9998009752214152,0.9947032325132418,0:07:53
asreview,2023-12-24 22:04,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 22:04,neuroimaging,1294,0,5,2139,0.0,1.0,0.9961508852963818,1.0,0.9980717315850366,0:00:21
asreview,2023-12-24 22:04,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 22:04,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:09
asreview,2023-12-24 22:04,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 22:05,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:12
asreview,2023-12-24 22:05,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 22:06,cardiac,3508,0,20,5419,0.0,1.0,0.9943310657596371,1.0,0.9971574758385446,0:00:59
asreview,2023-12-24 22:06,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 22:07,cytology_screening,764,0,7,1085,0.0,1.0,0.9909208819714656,1.0,0.9954397394136808,0:00:08
asreview,2023-12-24 22:07,cytology_screening,753,13,18,1072,0.0119815668202764,0.9880184331797236,0.9766536964980544,0.9830287206266318,0.9798308392973324,0:00:00
bib-dedupe,2023-12-24 22:27,digital_work,361,0,3,6782,0.0,1.0,0.9917582417582418,1.0,0.9958620689655172,0:00:56
asreview,2023-12-24 22:28,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-24 22:28,diabetes,1261,0,0,584,0.0,1.0,1.0,1.0,1.0,0:00:09
asreview,2023-12-24 22:28,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 22:28,respiratory,408,0,28,1552,0.0,1.0,0.9357798165137616,1.0,0.966824644549763,0:00:17
asreview,2023-12-24 22:28,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 22:36,srsr,16880,1,84,36020,2.7761583520724023e-05,0.9999722384164792,0.9950483376562133,0.9999407618032108,0.9974885507460484,0:06:08
asreview,2023-12-24 22:58,srsr,16054,1738,910,34283,0.0482496321590183,0.9517503678409815,0.9463569912756424,0.9023156474820144,0.9238117159627114,0:00:04
bib-dedupe,2023-12-24 23:41,digital_work,361,0,3,6782,0.0,1.0,0.9917582417582418,1.0,0.9958620689655172,0:00:52
asreview,2023-12-24 23:41,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-24 23:41,diabetes,1261,0,0,584,0.0,1.0,1.0,1.0,1.0,0:00:10
asreview,2023-12-24 23:41,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 23:42,respiratory,408,0,28,1552,0.0,1.0,0.9357798165137616,1.0,0.966824644549763,0:00:14
asreview,2023-12-24 23:42,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 23:48,srsr,16880,1,84,36020,2.7761583520724023e-05,0.9999722384164792,0.9950483376562133,0.9999407618032108,0.9974885507460484,0:04:42
asreview,2023-12-25 00:03,srsr,16054,1738,910,34283,0.0482496321590183,0.9517503678409815,0.9463569912756424,0.9023156474820144,0.9238117159627114,0:00:02
bib-dedupe,2023-12-25 00:14,depression,10035,0,117,69720,0.0,1.0,0.9884751773049646,1.0,0.9942041908158716,0:08:00
asreview,2023-12-25 00:47,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-25 00:47,neuroimaging,1290,0,9,2139,0.0,1.0,0.9930715935334872,1.0,0.996523754345307,0:00:19
asreview,2023-12-25 00:48,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-25 00:48,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
