merged_origins
"['source_1.bib/0000001658', 'source_1.bib/0000007880']"
"['source_1.bib/0000002966', 'source_1.bib/0000006242', 'source_1.bib/0000006304']"
"['source_1.bib/0000002095', 'source_1.bib/0000005494']"
"['source_1.bib/0000001936', 'source_1.bib/0000004744']"
"['source_1.bib/0000001461', 'source_1.bib/0000006367']"
"['source_1.bib/0000002867', 'source_1.bib/0000005382']"
"['source_1.bib/0000002361', 'source_1.bib/0000007654']"
"['source_1.bib/0000002808', 'source_1.bib/0000009161']"
"['source_1.bib/0000000871', 'source_1.bib/0000008110']"
"['source_1.bib/0000001253', 'source_1.bib/0000007396']"
"['source_1.bib/0000003438', 'source_1.bib/0000007481']"
"['source_1.bib/0000004239', 'source_1.bib/0000007067']"
"['source_1.bib/0000001005', 'source_1.bib/0000009145']"
"['source_1.bib/0000000391', 'source_1.bib/0000007081']"
"['source_1.bib/0000004148', 'source_1.bib/0000005981']"
"['source_1.bib/0000004150', 'source_1.bib/0000006352']"
"['source_1.bib/0000001950', 'source_1.bib/0000005921', 'source_1.bib/0000005985']"
"['source_1.bib/0000004149', 'source_1.bib/0000006027']"
"['source_1.bib/0000000657', 'source_1.bib/0000006311']"
"['source_1.bib/0000003869', 'source_1.bib/0000007769']"
"['source_1.bib/0000001571', 'source_1.bib/0000007789']"
"['source_1.bib/0000000583', 'source_1.bib/0000008093']"
"['source_1.bib/0000004467', 'source_1.bib/0000007359']"
"['source_1.bib/0000001404', 'source_1.bib/0000005472']"
"['source_1.bib/0000000694', 'source_1.bib/0000006799']"
"['source_1.bib/0000003018', 'source_1.bib/0000007098']"
"['source_1.bib/0000002071', 'source_1.bib/0000005398']"
"['source_1.bib/0000002019', 'source_1.bib/0000005104']"
"['source_1.bib/0000003163', 'source_1.bib/0000006413']"
"['source_1.bib/0000001519', 'source_1.bib/0000006421']"
"['source_1.bib/0000002448', 'source_1.bib/0000009008']"
"['source_1.bib/0000001287', 'source_1.bib/0000007788']"
"['source_1.bib/0000000476', 'source_1.bib/0000008644']"
"['source_1.bib/0000003036', 'source_1.bib/0000008967']"
"['source_1.bib/0000003637', 'source_1.bib/0000008152']"
"['source_1.bib/0000001497', 'source_1.bib/0000008378']"
"['source_1.bib/0000001712', 'source_1.bib/0000006477', 'source_1.bib/0000006535']"
"['source_1.bib/0000000338', 'source_1.bib/0000005050', 'source_1.bib/0000005193']"
"['source_1.bib/0000000339', 'source_1.bib/0000005049', 'source_1.bib/0000005194']"
"['source_1.bib/0000001876', 'source_1.bib/0000005054']"
"['source_1.bib/0000004376', 'source_1.bib/0000005020']"
"['source_1.bib/0000001049', 'source_1.bib/0000006769']"
"['source_1.bib/0000000884', 'source_1.bib/0000007226']"
"['source_1.bib/0000000623', 'source_1.bib/0000008917']"
"['source_1.bib/0000002481', 'source_1.bib/0000005223']"
"['source_1.bib/0000001690', 'source_1.bib/0000009053']"
"['source_1.bib/0000004708', 'source_1.bib/0000008287']"
"['source_1.bib/0000002344', 'source_1.bib/0000004748']"
"['source_1.bib/0000001875', 'source_1.bib/0000004925']"
"['source_1.bib/0000002787', 'source_1.bib/0000005903', 'source_1.bib/0000005955']"
"['source_1.bib/0000001246', 'source_1.bib/0000007907']"
"['source_1.bib/0000002279', 'source_1.bib/0000008735']"
"['source_1.bib/0000003892', 'source_1.bib/0000008892', 'source_1.bib/0000008938']"
"['source_1.bib/0000003440', 'source_1.bib/0000004894']"
"['source_1.bib/0000002756', 'source_1.bib/0000008840']"
"['source_1.bib/0000002058', 'source_1.bib/0000008286']"
"['source_1.bib/0000002754', 'source_1.bib/0000008630']"
"['source_1.bib/0000003292', 'source_1.bib/0000007184']"
"['source_1.bib/0000003340', 'source_1.bib/0000007948']"
"['source_1.bib/0000003271', 'source_1.bib/0000007964']"
"['source_1.bib/0000002191', 'source_1.bib/0000007458']"
"['source_1.bib/0000003125', 'source_1.bib/0000005480']"
"['source_1.bib/0000004053', 'source_1.bib/0000006677']"
"['source_1.bib/0000003570', 'source_1.bib/0000009207']"
"['source_1.bib/0000000510', 'source_1.bib/0000007340']"
"['source_1.bib/0000002573', 'source_1.bib/0000008030']"
"['source_1.bib/0000002444', 'source_1.bib/0000008755']"
"['source_1.bib/0000003945', 'source_1.bib/0000004985']"
"['source_1.bib/0000003324', 'source_1.bib/0000005489']"
"['source_1.bib/0000001160', 'source_1.bib/0000006731']"
"['source_1.bib/0000004393', 'source_1.bib/0000007198']"
"['source_1.bib/0000001081', 'source_1.bib/0000008381']"
"['source_1.bib/0000003540', 'source_1.bib/0000008379']"
"['source_1.bib/0000000292', 'source_1.bib/0000007092']"
"['source_1.bib/0000001484', 'source_1.bib/0000007738', 'source_1.bib/0000007836']"
"['source_1.bib/0000003508', 'source_1.bib/0000007522', 'source_1.bib/0000007633']"
"['source_1.bib/0000000784', 'source_1.bib/0000007205']"
"['source_1.bib/0000001142', 'source_1.bib/0000007422']"
"['source_1.bib/0000001994', 'source_1.bib/0000005407']"
"['source_1.bib/0000001996', 'source_1.bib/0000006584']"
"['source_1.bib/0000003678', 'source_1.bib/0000008371']"
"['source_1.bib/0000003541', 'source_1.bib/0000008313']"
"['source_1.bib/0000002410', 'source_1.bib/0000006758']"
"['source_1.bib/0000004205', 'source_1.bib/0000006267', 'source_1.bib/0000006447']"
"['source_1.bib/0000003951', 'source_1.bib/0000004937']"
"['source_1.bib/0000003666', 'source_1.bib/0000005606', 'source_1.bib/0000005760']"
"['source_1.bib/0000002181', 'source_1.bib/0000005051']"
"['source_1.bib/0000003688', 'source_1.bib/0000005448']"
"['source_1.bib/0000001598', 'source_1.bib/0000005919', 'source_1.bib/0000006023']"
"['source_1.bib/0000002257', 'source_1.bib/0000009024']"
"['source_1.bib/0000003188', 'source_1.bib/0000009025']"
"['source_1.bib/0000000442', 'source_1.bib/0000007709']"
"['source_1.bib/0000004041', 'source_1.bib/0000008944']"
"['source_1.bib/0000004499', 'source_1.bib/0000008909']"
"['source_1.bib/0000001455', 'source_1.bib/0000009000']"
"['source_1.bib/0000003498', 'source_1.bib/0000006513']"
"['source_1.bib/0000001454', 'source_1.bib/0000008950']"
"['source_1.bib/0000000359', 'source_1.bib/0000005394']"
"['source_1.bib/0000000737', 'source_1.bib/0000005998']"
"['source_1.bib/0000002336', 'source_1.bib/0000009046']"
"['source_1.bib/0000003219', 'source_1.bib/0000006527']"
"['source_1.bib/0000001702', 'source_1.bib/0000008218']"
"['source_1.bib/0000003691', 'source_1.bib/0000007053']"
"['source_1.bib/0000001857', 'source_1.bib/0000009134']"
"['source_1.bib/0000002214', 'source_1.bib/0000005053']"
"['source_1.bib/0000004339', 'source_1.bib/0000006074']"
"['source_1.bib/0000000542', 'source_1.bib/0000007778']"
"['source_1.bib/0000001481', 'source_1.bib/0000005181']"
"['source_1.bib/0000003587', 'source_1.bib/0000005107']"
"['source_1.bib/0000003283', 'source_1.bib/0000008569']"
"['source_1.bib/0000001101', 'source_1.bib/0000005057']"
"['source_1.bib/0000000572', 'source_1.bib/0000006290']"
"['source_1.bib/0000003619', 'source_1.bib/0000008135']"
"['source_1.bib/0000000720', 'source_1.bib/0000006375']"
"['source_1.bib/0000002374', 'source_1.bib/0000006588']"
"['source_1.bib/0000004329', 'source_1.bib/0000009206']"
"['source_1.bib/0000003795', 'source_1.bib/0000008133']"
"['source_1.bib/0000002520', 'source_1.bib/0000006219']"
"['source_1.bib/0000002213', 'source_1.bib/0000005173']"
"['source_1.bib/0000002983', 'source_1.bib/0000008838']"
"['source_1.bib/0000004311', 'source_1.bib/0000008461']"
"['source_1.bib/0000001308', 'source_1.bib/0000007834']"
"['source_1.bib/0000002139', 'source_1.bib/0000005348', 'source_1.bib/0000005385']"
"['source_1.bib/0000002919', 'source_1.bib/0000006913', 'source_1.bib/0000006925']"
"['source_1.bib/0000004222', 'source_1.bib/0000005023']"
"['source_1.bib/0000003511', 'source_1.bib/0000006739']"
"['source_1.bib/0000001370', 'source_1.bib/0000009181']"
"['source_1.bib/0000004097', 'source_1.bib/0000006218']"
"['source_1.bib/0000000509', 'source_1.bib/0000006576']"
"['source_1.bib/0000000508', 'source_1.bib/0000006066']"
"['source_1.bib/0000001037', 'source_1.bib/0000007972']"
"['source_1.bib/0000001764', 'source_1.bib/0000006772']"
"['source_1.bib/0000002656', 'source_1.bib/0000009172']"
"['source_1.bib/0000000726', 'source_1.bib/0000005222']"
"['source_1.bib/0000002271', 'source_1.bib/0000005213']"
"['source_1.bib/0000002365', 'source_1.bib/0000007560']"
"['source_1.bib/0000003062', 'source_1.bib/0000008217']"
"['source_1.bib/0000004414', 'source_1.bib/0000006619']"
"['source_1.bib/0000003409', 'source_1.bib/0000005073']"
"['source_1.bib/0000003730', 'source_1.bib/0000006320']"
"['source_1.bib/0000004570', 'source_1.bib/0000006593']"
"['source_1.bib/0000004340', 'source_1.bib/0000006428']"
"['source_1.bib/0000003285', 'source_1.bib/0000008948']"
"['source_1.bib/0000001727', 'source_1.bib/0000004739']"
"['source_1.bib/0000004008', 'source_1.bib/0000008732']"
"['source_1.bib/0000003731', 'source_1.bib/0000006322']"
"['source_1.bib/0000003411', 'source_1.bib/0000006466', 'source_1.bib/0000006572']"
"['source_1.bib/0000002295', 'source_1.bib/0000007682']"
"['source_1.bib/0000002985', 'source_1.bib/0000008669']"
"['source_1.bib/0000003423', 'source_1.bib/0000006213']"
"['source_1.bib/0000001687', 'source_1.bib/0000007538']"
"['source_1.bib/0000004207', 'source_1.bib/0000006855']"
"['source_1.bib/0000001741', 'source_1.bib/0000008225']"
"['source_1.bib/0000002972', 'source_1.bib/0000006916', 'source_1.bib/0000006959']"
"['source_1.bib/0000000336', 'source_1.bib/0000009001']"
"['source_1.bib/0000002504', 'source_1.bib/0000006643']"
"['source_1.bib/0000001634', 'source_1.bib/0000005447']"
"['source_1.bib/0000003491', 'source_1.bib/0000006492']"
"['source_1.bib/0000004461', 'source_1.bib/0000007963']"
"['source_1.bib/0000003544', 'source_1.bib/0000008421', 'source_1.bib/0000008563']"
"['source_1.bib/0000001453', 'source_1.bib/0000008768', 'source_1.bib/0000008860']"
"['source_1.bib/0000001912', 'source_1.bib/0000008047']"
"['source_1.bib/0000003368', 'source_1.bib/0000004752']"
"['source_1.bib/0000003769', 'source_1.bib/0000006589']"
"['source_1.bib/0000001486', 'source_1.bib/0000008127']"
"['source_1.bib/0000004135', 'source_1.bib/0000009072']"
"['source_1.bib/0000000664', 'source_1.bib/0000006317']"
"['source_1.bib/0000001102', 'source_1.bib/0000006037']"
"['source_1.bib/0000003463', 'source_1.bib/0000005092', 'source_1.bib/0000005167']"
"['source_1.bib/0000003050', 'source_1.bib/0000006246', 'source_1.bib/0000006273']"
"['source_1.bib/0000000503', 'source_1.bib/0000006233']"
"['source_1.bib/0000000728', 'source_1.bib/0000005440']"
"['source_1.bib/0000001581', 'source_1.bib/0000006073']"
"['source_1.bib/0000001746', 'source_1.bib/0000005294']"
"['source_1.bib/0000002367', 'source_1.bib/0000005669']"
"['source_1.bib/0000004285', 'source_1.bib/0000007087']"
"['source_1.bib/0000004118', 'source_1.bib/0000008919']"
"['source_1.bib/0000000855', 'source_1.bib/0000008686']"
"['source_1.bib/0000002499', 'source_1.bib/0000006071']"
"['source_1.bib/0000001338', 'source_1.bib/0000005287']"
"['source_1.bib/0000002780', 'source_1.bib/0000007931']"
"['source_1.bib/0000004549', 'source_1.bib/0000007149']"
"['source_1.bib/0000003156', 'source_1.bib/0000006260']"
"['source_1.bib/0000002742', 'source_1.bib/0000009126']"
"['source_1.bib/0000000747', 'source_1.bib/0000005778']"
"['source_1.bib/0000004650', 'source_1.bib/0000004939']"
"['source_1.bib/0000001771', 'source_1.bib/0000008278']"
"['source_1.bib/0000003155', 'source_1.bib/0000006363']"
"['source_1.bib/0000003610', 'source_1.bib/0000008460']"
"['source_1.bib/0000003818', 'source_1.bib/0000008933']"
"['source_1.bib/0000004508', 'source_1.bib/0000005317']"
"['source_1.bib/0000003690', 'source_1.bib/0000006804']"
"['source_1.bib/0000002486', 'source_1.bib/0000009017']"
"['source_1.bib/0000004485', 'source_1.bib/0000009041']"
"['source_1.bib/0000003448', 'source_1.bib/0000006452', 'source_1.bib/0000006485']"
"['source_1.bib/0000000615', 'source_1.bib/0000008462']"
"['source_1.bib/0000001663', 'source_1.bib/0000006587']"
"['source_1.bib/0000000727', 'source_1.bib/0000004863']"
"['source_1.bib/0000004686', 'source_1.bib/0000007449']"
"['source_1.bib/0000000927', 'source_1.bib/0000009121']"
"['source_1.bib/0000001385', 'source_1.bib/0000006652']"
"['source_1.bib/0000001775', 'source_1.bib/0000008897']"
"['source_1.bib/0000000591', 'source_1.bib/0000006234']"
"['source_1.bib/0000004568', 'source_1.bib/0000007521', 'source_1.bib/0000007632']"
"['source_1.bib/0000002116', 'source_1.bib/0000006957']"
"['source_1.bib/0000003800', 'source_1.bib/0000008883']"
"['source_1.bib/0000000444', 'source_1.bib/0000005102']"
"['source_1.bib/0000001752', 'source_1.bib/0000007277']"
"['source_1.bib/0000002543', 'source_1.bib/0000008314']"
"['source_1.bib/0000002991', 'source_1.bib/0000008066']"
"['source_1.bib/0000003937', 'source_1.bib/0000006039']"
"['source_1.bib/0000001452', 'source_1.bib/0000008612']"
"['source_1.bib/0000003464', 'source_1.bib/0000005451']"
"['source_1.bib/0000000763', 'source_1.bib/0000006891']"
"['source_1.bib/0000004088', 'source_1.bib/0000007244']"
"['source_1.bib/0000003509', 'source_1.bib/0000007950']"
"['source_1.bib/0000004398', 'source_1.bib/0000007411']"
"['source_1.bib/0000002542', 'source_1.bib/0000007987']"
"['source_1.bib/0000001800', 'source_1.bib/0000007867']"
"['source_1.bib/0000000787', 'source_1.bib/0000008401']"
"['source_1.bib/0000003055', 'source_1.bib/0000007695']"
"['source_1.bib/0000004182', 'source_1.bib/0000007508', 'source_1.bib/0000007568']"
"['source_1.bib/0000002426', 'source_1.bib/0000008079']"
"['source_1.bib/0000000813', 'source_1.bib/0000005175']"
"['source_1.bib/0000001194', 'source_1.bib/0000007807']"
"['source_1.bib/0000003225', 'source_1.bib/0000006933']"
"['source_1.bib/0000003817', 'source_1.bib/0000008555']"
"['source_1.bib/0000001683', 'source_1.bib/0000008010']"
"['source_1.bib/0000002056', 'source_1.bib/0000005594']"
"['source_1.bib/0000000356', 'source_1.bib/0000006928']"
"['source_1.bib/0000003174', 'source_1.bib/0000006701']"
"['source_1.bib/0000003763', 'source_1.bib/0000007513']"
"['source_1.bib/0000004050', 'source_1.bib/0000006840']"
"['source_1.bib/0000003029', 'source_1.bib/0000007218']"
"['source_1.bib/0000004230', 'source_1.bib/0000007797']"
"['source_1.bib/0000004006', 'source_1.bib/0000008646']"
"['source_1.bib/0000004127', 'source_1.bib/0000004741']"
"['source_1.bib/0000001535', 'source_1.bib/0000006080']"
"['source_1.bib/0000001952', 'source_1.bib/0000008160']"
"['source_1.bib/0000004611', 'source_1.bib/0000005779']"
"['source_1.bib/0000001258', 'source_1.bib/0000006407']"
"['source_1.bib/0000001728', 'source_1.bib/0000007901']"
"['source_1.bib/0000004158', 'source_1.bib/0000004976']"
"['source_1.bib/0000003662', 'source_1.bib/0000007255']"
"['source_1.bib/0000000322', 'source_1.bib/0000009196']"
"['source_1.bib/0000001263', 'source_1.bib/0000006934']"
"['source_1.bib/0000002566', 'source_1.bib/0000007102']"
"['source_1.bib/0000002478', 'source_1.bib/0000008232']"
"['source_1.bib/0000000981', 'source_1.bib/0000007093']"
"['source_1.bib/0000002343', 'source_1.bib/0000009112']"
"['source_1.bib/0000002360', 'source_1.bib/0000007248']"
"['source_1.bib/0000003410', 'source_1.bib/0000005709']"
"['source_1.bib/0000003490', 'source_1.bib/0000005172']"
"['source_1.bib/0000002859', 'source_1.bib/0000007776']"
"['source_1.bib/0000000958', 'source_1.bib/0000007274']"
"['source_1.bib/0000002210', 'source_1.bib/0000008023']"
"['source_1.bib/0000000515', 'source_1.bib/0000008541']"
"['source_1.bib/0000003711', 'source_1.bib/0000005781']"
"['source_1.bib/0000003907', 'source_1.bib/0000008688']"
"['source_1.bib/0000001692', 'source_1.bib/0000009067']"
"['source_1.bib/0000004550', 'source_1.bib/0000008925']"
"['source_1.bib/0000004038', 'source_1.bib/0000008296']"
"['source_1.bib/0000004213', 'source_1.bib/0000005736']"
"['source_1.bib/0000000545', 'source_1.bib/0000007433']"
"['source_1.bib/0000003365', 'source_1.bib/0000007199']"
"['source_1.bib/0000001039', 'source_1.bib/0000006471', 'source_1.bib/0000006620']"
"['source_1.bib/0000000966', 'source_1.bib/0000006469']"
"['source_1.bib/0000003021', 'source_1.bib/0000008373']"
"['source_1.bib/0000004212', 'source_1.bib/0000005491']"
"['source_1.bib/0000000771', 'source_1.bib/0000006056']"
"['source_1.bib/0000003202', 'source_1.bib/0000004991']"
"['source_1.bib/0000000847', 'source_1.bib/0000009066']"
"['source_1.bib/0000003783', 'source_1.bib/0000007528', 'source_1.bib/0000007628']"
"['source_1.bib/0000004671', 'source_1.bib/0000006598']"
"['source_1.bib/0000004535', 'source_1.bib/0000008868']"
"['source_1.bib/0000001408', 'source_1.bib/0000008813']"
"['source_1.bib/0000004137', 'source_1.bib/0000009120']"
"['source_1.bib/0000001355', 'source_1.bib/0000008889']"
"['source_1.bib/0000000421', 'source_1.bib/0000008692']"
"['source_1.bib/0000001331', 'source_1.bib/0000008724']"
"['source_1.bib/0000002668', 'source_1.bib/0000008878']"
"['source_1.bib/0000001223', 'source_1.bib/0000008484']"
"['source_1.bib/0000003599', 'source_1.bib/0000008748']"
"['source_1.bib/0000003639', 'source_1.bib/0000005984']"
"['source_1.bib/0000002003', 'source_1.bib/0000007570']"
"['source_1.bib/0000003048', 'source_1.bib/0000005935', 'source_1.bib/0000006000']"
"['source_1.bib/0000001573', 'source_1.bib/0000007262']"
"['source_1.bib/0000003486', 'source_1.bib/0000006010']"
"['source_1.bib/0000003680', 'source_1.bib/0000008801']"
"['source_1.bib/0000001579', 'source_1.bib/0000005750']"
"['source_1.bib/0000003406', 'source_1.bib/0000006673', 'source_1.bib/0000006787']"
"['source_1.bib/0000003460', 'source_1.bib/0000008008']"
"['source_1.bib/0000004065', 'source_1.bib/0000007366']"
"['source_1.bib/0000003981', 'source_1.bib/0000008172']"
"['source_1.bib/0000001711', 'source_1.bib/0000006372']"
"['source_1.bib/0000000920', 'source_1.bib/0000005720']"
"['source_1.bib/0000004408', 'source_1.bib/0000004865']"
"['source_1.bib/0000004077', 'source_1.bib/0000005983']"
"['source_1.bib/0000004614', 'source_1.bib/0000005655']"
"['source_1.bib/0000003595', 'source_1.bib/0000007298']"
"['source_1.bib/0000000392', 'source_1.bib/0000006955']"
"['source_1.bib/0000004479', 'source_1.bib/0000004776']"
"['source_1.bib/0000004666', 'source_1.bib/0000006529']"
"['source_1.bib/0000000987', 'source_1.bib/0000007227']"
"['source_1.bib/0000003922', 'source_1.bib/0000007451']"
"['source_1.bib/0000000318', 'source_1.bib/0000007854']"
"['source_1.bib/0000002996', 'source_1.bib/0000007946']"
"['source_1.bib/0000003721', 'source_1.bib/0000007699']"
"['source_1.bib/0000002663', 'source_1.bib/0000006970']"
"['source_1.bib/0000002599', 'source_1.bib/0000005351']"
"['source_1.bib/0000004714', 'source_1.bib/0000008508']"
"['source_1.bib/0000000418', 'source_1.bib/0000004811']"
"['source_1.bib/0000002136', 'source_1.bib/0000008810']"
